Date,open,high,low,close,volume,Company
2022-02-28,213.05,216.45,210.8,215.75,860712,ITC
2022-02-25,211.0,216.4,210.75,214.05,1078817,ITC
2022-02-24,208.25,213.3,207.0,208.3,3209668,ITC
2022-02-23,216.0,217.55,215.1,215.95,865006,ITC
2022-02-22,214.1,216.85,213.0,214.95,1333081,ITC
2022-02-21,220.45,221.2,217.2,218.1,459633,ITC
2022-02-18,221.1,223.2,221.1,221.85,792154,ITC
2022-02-17,223.3,224.35,220.8,222.65,529022,ITC
2022-02-16,223.8,224.7,221.8,222.45,1099405,ITC
2022-02-15,220.5,223.35,218.6,223.0,601897,ITC
2022-02-14,226.45,226.45,218.5,219.4,805141,ITC
2022-02-11,232.15,233.3,229.85,232.35,521473,ITC
2022-02-10,229.0,233.4,227.8,232.15,431975,ITC
2022-02-09,232.05,233.0,228.8,230.05,425751,ITC
2022-02-08,230.05,232.25,229.0,231.2,1253353,ITC
2022-02-07,234.15,234.75,228.5,230.25,703860,ITC
2022-02-04,237.65,238.5,231.6,234.15,1589832,ITC
2022-02-03,232.9,235.25,231.8,234.3,1466628,ITC
2022-02-02,230.0,233.2,229.1,231.65,1195643,ITC
2022-02-01,221.0,228.8,219.2,227.7,1456559,ITC
2022-01-31,218.5,220.75,217.05,220.1,507614,ITC
2022-01-28,215.45,219.2,215.3,217.55,1428344,ITC
2022-01-27,211.7,215.5,211.2,214.65,828416,ITC
2022-01-25,212.0,214.65,209.6,214.2,828806,ITC
2022-01-24,217.05,217.8,210.85,211.75,1745098,ITC
2022-01-21,218.0,220.5,216.0,217.05,1034971,ITC
2022-01-20,220.35,222.15,218.05,218.75,881274,ITC
2022-01-19,219.6,222.4,218.75,220.35,841655,ITC
2022-01-18,224.9,227.3,220.4,220.8,575066,ITC
2022-01-17,222.5,225.5,221.3,224.55,1031537,ITC
2022-01-14,223.9,224.75,222.35,222.6,816238,ITC
2022-01-13,224.8,225.8,222.8,224.05,486610,ITC
2022-01-12,222.0,223.55,221.55,222.7,344732,ITC
2022-01-11,223.0,224.0,221.2,221.85,661833,ITC
2022-01-10,219.1,224.65,219.1,223.3,1502807,ITC
2022-01-07,219.1,220.7,217.55,218.5,721780,ITC
2022-01-06,219.0,220.3,218.2,218.7,636650,ITC
2022-01-05,220.15,221.55,218.65,220.55,413681,ITC
2022-01-04,219.15,221.7,219.05,220.15,875336,ITC
2022-01-03,218.0,219.8,217.5,219.15,367916,ITC
2021-12-31,216.5,218.75,216.15,218.0,596780,ITC
2021-12-30,216.75,217.8,215.55,216.0,737765,ITC
2021-12-29,219.95,220.3,216.3,216.8,466203,ITC
2021-12-28,218.0,220.55,217.9,219.95,786206,ITC
2021-12-27,218.0,218.25,215.7,217.55,786650,ITC
2021-12-24,217.7,220.45,216.5,218.0,1140304,ITC
2021-12-23,213.6,218.35,212.9,217.3,1486474,ITC
2021-12-22,214.3,214.3,211.3,212.05,1182123,ITC
2021-12-21,214.0,215.45,211.1,212.55,738204,ITC
2021-12-20,215.1,216.55,209.85,212.3,3491050,ITC
2021-12-17,223.1,223.1,216.9,218.0,2286454,ITC
2021-12-16,228.45,228.45,220.85,222.9,913222,ITC
2021-12-15,230.25,232.25,223.35,224.0,1465262,ITC
2021-12-14,235.7,237.15,225.35,228.3,2397090,ITC
2021-12-13,239.65,239.65,234.3,234.7,1030874,ITC
2021-12-10,236.4,239.05,233.8,235.95,1646604,ITC
2021-12-09,222.5,236.5,222.5,235.3,3402323,ITC
2021-12-08,221.0,225.6,221.0,224.95,1987630,ITC
2021-12-07,218.25,221.9,218.1,220.65,820642,ITC
2021-12-06,221.85,222.3,217.6,217.9,1273066,ITC
2021-12-03,225.0,226.15,221.4,221.7,832525,ITC
2021-12-02,223.45,226.15,221.35,225.45,983502,ITC
2021-12-01,221.55,223.25,220.6,221.95,595864,ITC
2021-11-30,221.8,225.1,220.05,221.3,515055,ITC
2021-11-29,222.9,223.7,220.2,221.4,1035645,ITC
2021-11-26,229.3,230.0,223.05,223.95,1776297,ITC
2021-11-25,227.0,232.15,225.7,231.3,1434843,ITC
2021-11-24,231.7,232.6,227.1,227.9,1047761,ITC
2021-11-23,229.7,232.7,229.55,231.6,1317133,ITC
2021-11-22,238.0,240.75,229.65,230.95,1262080,ITC
2021-11-18,240.9,243.0,236.3,237.45,1553731,ITC
2021-11-17,236.5,245.25,235.6,239.5,3455240,ITC
2021-11-16,238.95,239.7,235.0,235.55,786228,ITC
2021-11-15,233.4,238.85,233.0,238.05,2752306,ITC
2021-11-12,232.0,233.85,229.7,233.1,526300,ITC
2021-11-11,230.2,231.45,228.55,229.95,603907,ITC
2021-11-10,227.6,232.9,227.3,230.85,1119916,ITC
2021-11-09,230.25,230.9,227.85,228.8,431508,ITC
2021-11-08,229.45,230.65,225.7,229.7,1311415,ITC
2021-11-03,226.9,226.9,221.75,222.5,1013022,ITC
2021-11-02,228.4,229.3,224.5,225.6,431282,ITC
2021-11-01,223.5,227.5,222.5,226.85,1202128,ITC
2021-10-29,225.0,228.3,222.25,223.3,2037248,ITC
2021-10-28,237.4,237.4,224.05,225.2,2216298,ITC
2021-10-27,240.0,241.25,236.2,238.4,1981564,ITC
2021-10-26,234.0,238.9,232.55,236.8,1160589,ITC
2021-10-25,234.85,236.65,230.5,233.55,906807,ITC
2021-10-22,244.55,245.75,233.7,236.6,2600844,ITC
2021-10-21,248.0,248.4,243.15,244.9,832662,ITC
2021-10-20,245.6,248.5,242.3,246.6,5485119,ITC
2021-10-19,262.5,262.5,245.1,246.1,2942771,ITC
2021-10-18,260.0,265.3,257.45,262.45,2257074,ITC
2021-10-14,252.6,261.8,250.3,256.55,6004237,ITC
2021-10-13,242.55,251.0,240.15,249.35,1956618,ITC
2021-10-12,239.0,243.1,238.15,241.3,1219477,ITC
2021-10-11,232.5,239.5,231.7,238.0,3476199,ITC
2021-10-08,234.45,234.75,231.2,231.65,835541,ITC
2021-10-07,232.75,234.9,232.3,232.95,938463,ITC
2021-10-06,234.75,236.4,230.65,231.25,1518911,ITC
2021-10-05,237.0,237.45,234.5,234.75,505534,ITC
2021-10-04,236.5,238.25,235.55,236.55,944908,ITC
2021-10-01,235.6,237.05,232.95,235.6,1105193,ITC
2021-09-30,240.0,240.35,235.3,235.95,1050617,ITC
2021-09-29,236.7,241.25,236.0,238.1,1467210,ITC
2021-09-28,240.2,241.6,236.35,237.75,813310,ITC
2021-09-27,239.6,241.8,235.6,238.55,1125567,ITC
2021-09-24,244.2,244.4,237.7,238.35,1219488,ITC
2021-09-23,245.5,245.75,241.75,242.4,3777234,ITC
2021-09-22,243.9,245.8,240.75,243.4,1818185,ITC
2021-09-21,235.0,242.35,231.75,241.45,2300555,ITC
2021-09-20,230.4,239.4,230.0,233.6,2583959,ITC
2021-09-17,234.4,237.3,229.1,231.1,5649730,ITC
2021-09-16,216.4,233.5,216.4,230.75,10685640,ITC
2021-09-15,216.95,217.2,215.25,216.0,733833,ITC
2021-09-14,215.0,217.25,214.2,216.05,1215287,ITC
2021-09-13,213.1,215.0,211.55,214.1,1587793,ITC
2021-09-09,211.0,213.9,210.75,212.7,579249,ITC
2021-09-08,212.05,213.0,209.7,211.2,942963,ITC
2021-09-07,210.2,214.25,210.2,211.75,2481404,ITC
2021-09-06,211.2,211.2,209.0,209.35,347628,ITC
2021-09-03,209.75,211.25,209.75,210.55,931214,ITC
2021-09-02,209.5,211.5,209.25,209.75,454233,ITC
2021-09-01,211.35,212.35,209.35,209.5,427597,ITC
2021-08-31,208.0,211.5,207.35,211.25,799824,ITC
2021-08-30,205.9,208.1,205.9,207.95,813844,ITC
2021-08-27,204.55,206.75,204.55,205.9,584495,ITC
2021-08-26,206.9,206.9,204.5,204.7,820492,ITC
2021-08-25,206.0,207.85,206.0,206.4,326638,ITC
2021-08-24,206.4,207.0,204.75,205.7,824469,ITC
2021-08-23,209.1,210.2,206.0,206.35,983005,ITC
2024-08-21,6723.0,6747.2998,6693.4502,6735.0,50145,BAJFINANCE
2024-08-20,6649.0,6772.2998,6618.0,6722.8501,52688,BAJFINANCE
2024-08-19,6642.0,6655.0,6593.9502,6618.6499,37996,BAJFINANCE
2024-08-16,6531.5,6599.2002,6426.0498,6591.2002,58556,BAJFINANCE
2024-08-14,6499.9502,6499.9502,6429.5498,6460.8501,78255,BAJFINANCE
2024-08-13,6635.0,6643.9502,6455.0498,6468.4502,72609,BAJFINANCE
2024-08-12,6600.2002,6643.9502,6565.0,6610.2998,63187,BAJFINANCE
2024-08-09,6700.0,6700.0,6591.0,6619.0,49513,BAJFINANCE
2024-08-08,6633.2998,6677.5,6572.1001,6580.4502,32237,BAJFINANCE
2024-08-07,6595.0,6657.3999,6595.0,6638.5498,24567,BAJFINANCE
2024-08-06,6601.1001,6696.5,6514.0,6540.3999,57773,BAJFINANCE
2024-08-05,6550.0498,6647.4502,6535.0,6595.1499,97921,BAJFINANCE
2024-08-02,6710.0498,6750.0,6675.0,6725.25,55489,BAJFINANCE
2024-08-01,6820.5,6842.0,6755.8501,6772.5498,36068,BAJFINANCE
2024-07-31,6805.6499,6852.0,6793.75,6808.4502,32643,BAJFINANCE
2024-07-30,6810.0,6897.9502,6782.5,6829.5,72519,BAJFINANCE
2024-07-29,6805.0498,6854.75,6765.75,6812.9502,16230,BAJFINANCE
2024-07-26,6694.9502,6806.2002,6670.6001,6789.3999,87905,BAJFINANCE
2024-07-25,6579.3501,6665.0,6560.0,6649.1001,44765,BAJFINANCE
2024-07-24,6590.0,6657.7998,6543.2002,6610.1001,157680,BAJFINANCE
2024-07-23,6930.0,6945.9502,6632.6499,6732.2002,71979,BAJFINANCE
2024-07-22,6932.8501,6959.9502,6850.0,6882.2002,26984,BAJFINANCE
2024-07-19,7100.0498,7107.3501,6910.0,6934.0,50830,BAJFINANCE
2024-07-18,7057.9502,7115.0,6973.0,7107.3501,50189,BAJFINANCE
2024-07-16,7070.0498,7085.4502,7005.0,7066.4502,35882,BAJFINANCE
2024-07-15,7010.4502,7084.25,7001.0,7062.8999,36389,BAJFINANCE
2024-07-12,6981.9502,7045.0,6915.0498,7005.3501,87266,BAJFINANCE
2024-07-11,7099.2002,7099.2002,6932.0,6951.3999,47524,BAJFINANCE
2024-07-10,7098.25,7129.3501,7023.5,7055.75,18899,BAJFINANCE
2024-07-09,7100.0498,7139.0,7045.0,7065.7998,12446,BAJFINANCE
2024-07-08,7120.15,7140.0,7050.0,7096.75,38820,BAJFINANCE
2024-07-05,7120.75,7151.85,7078.0,7138.35,64970,BAJFINANCE
2024-07-04,7310.0,7325.0,7100.35,7108.6,87940,BAJFINANCE
2024-07-03,7177.85,7282.3,7175.0,7251.8,35280,BAJFINANCE
2024-07-02,7284.95,7284.95,7122.1,7162.55,39800,BAJFINANCE
2024-07-01,7071.0,7300.0,7071.0,7274.8,76660,BAJFINANCE
2024-06-28,7185.0,7224.35,7107.0,7115.75,73180,BAJFINANCE
2024-06-27,7156.35,7237.5,7083.6,7169.2,36580,BAJFINANCE
2024-06-26,7079.95,7177.0,7034.0,7156.35,56240,BAJFINANCE
2024-06-25,7142.95,7142.95,7000.05,7077.75,45690,BAJFINANCE
2024-06-24,7100.0,7104.0,7024.75,7080.4,16880,BAJFINANCE
2024-06-21,7230.05,7262.45,7073.9,7132.0,100830,BAJFINANCE
2024-06-20,7220.0,7261.7,7115.0,7208.85,20350,BAJFINANCE
2024-06-19,7333.0,7345.0,7181.0,7232.45,14230,BAJFINANCE
2024-06-18,7340.05,7431.1,7302.0,7331.25,16690,BAJFINANCE
2024-06-14,7280.25,7368.15,7248.65,7340.75,18600,BAJFINANCE
2024-06-13,7220.55,7324.6,7220.55,7292.05,56990,BAJFINANCE
2024-06-12,7138.5,7275.05,7114.6,7219.8,22900,BAJFINANCE
2024-06-11,7099.95,7168.05,7054.4,7135.0,16650,BAJFINANCE
2024-06-10,7240.15,7250.0,7075.1,7088.05,25970,BAJFINANCE
2024-06-07,6990.0,7298.0,6942.25,7190.15,106270,BAJFINANCE
2024-06-06,6897.95,7015.0,6821.45,6923.25,78320,BAJFINANCE
2024-06-05,6638.45,6864.7,6538.0,6840.1,24650,BAJFINANCE
2024-06-04,6917.6,6917.6,6376.55,6508.4,309630,BAJFINANCE
2024-06-03,6900.1,6990.45,6830.0,6917.6,113630,BAJFINANCE
2024-05-31,6687.45,6769.85,6660.55,6702.5,35738,BAJFINANCE
2024-05-30,6790.0,6796.45,6596.25,6615.45,68510,BAJFINANCE
2024-05-29,6865.05,6904.2,6787.05,6810.2,36694,BAJFINANCE
2024-05-28,6919.95,6947.1,6855.65,6874.5,31045,BAJFINANCE
2024-05-27,6865.0,6956.5,6811.0,6893.85,63136,BAJFINANCE
2024-05-24,6829.8,6910.3,6795.3,6838.25,41739,BAJFINANCE
2024-05-23,6750.7,6850.0,6730.0,6826.25,47491,BAJFINANCE
2024-05-22,6780.0,6780.0,6730.0,6747.85,26824,BAJFINANCE
2024-05-21,6720.0,6785.35,6704.6,6748.25,31219,BAJFINANCE
2024-05-17,6745.0,6778.5,6702.4,6728.15,18776,BAJFINANCE
2024-05-16,6700.0,6759.0,6625.1,6745.2,59177,BAJFINANCE
2024-05-15,6723.95,6730.0,6646.35,6680.75,66610,BAJFINANCE
2024-05-14,6715.0,6740.0,6658.6,6676.95,26814,BAJFINANCE
2024-05-13,6698.65,6742.9,6620.0,6715.4,46767,BAJFINANCE
2024-05-10,6630.0,6699.75,6603.05,6685.3,91289,BAJFINANCE
2024-05-09,6840.0,6840.0,6583.6,6605.45,118601,BAJFINANCE
2024-05-08,6863.0,6879.2,6787.55,6800.2,20609,BAJFINANCE
2024-05-07,6887.0,6940.0,6787.0,6872.5,76246,BAJFINANCE
2024-05-06,7019.95,7019.95,6844.9,6861.05,84339,BAJFINANCE
2024-05-03,7350.0,7400.0,6909.5,6932.8,208302,BAJFINANCE
2024-05-02,6850.05,6972.45,6850.05,6881.0,81298,BAJFINANCE
2024-04-30,6836.8,6972.4,6821.65,6931.05,104673,BAJFINANCE
2024-04-29,6839.15,6839.15,6710.45,6827.4,43786,BAJFINANCE
2024-04-26,7008.6,7008.6,6691.4,6729.85,357244,BAJFINANCE
2024-04-25,7330.0,7362.95,7129.35,7293.9,27181,BAJFINANCE
2024-04-24,7285.85,7417.0,7250.05,7327.7,17956,BAJFINANCE
2024-04-23,7300.0,7337.5,7237.65,7259.25,25665,BAJFINANCE
2024-04-22,7150.4,7299.0,7150.4,7290.7,82569,BAJFINANCE
2024-04-19,6849.95,7150.6,6811.05,7122.3,38168,BAJFINANCE
2024-04-18,6945.25,6992.25,6868.0,6889.25,35081,BAJFINANCE
2024-04-16,7001.35,7037.0,6934.0,6947.35,63396,BAJFINANCE
2024-04-15,7081.5,7198.0,7061.55,7075.0,15603,BAJFINANCE
2024-04-12,7230.0,7263.35,7154.6,7226.0,48587,BAJFINANCE
2024-04-10,7221.05,7250.9,7161.4,7229.1,24050,BAJFINANCE
2024-04-09,7215.0,7234.75,7125.0,7192.9,32314,BAJFINANCE
2024-04-08,7200.05,7220.35,7143.1,7178.6,8807,BAJFINANCE
2024-04-05,7263.95,7263.95,7158.0,7175.2,32545,BAJFINANCE
2024-04-04,7325.05,7345.0,7257.75,7282.2,28862,BAJFINANCE
2024-04-03,7200.0,7320.0,7182.2,7308.2,51915,BAJFINANCE
2024-04-02,7250.0,7250.0,7133.85,7207.65,18081,BAJFINANCE
2024-04-01,7269.25,7340.0,7220.45,7249.1,21651,BAJFINANCE
2024-03-28,7038.0,7349.65,7038.0,7240.35,218738,BAJFINANCE
2024-03-27,6950.0,7045.0,6902.35,7023.2,80002,BAJFINANCE
2024-03-26,6710.3,6943.0,6710.3,6910.35,104295,BAJFINANCE
2024-03-22,6690.05,6800.0,6690.05,6763.1,27202,BAJFINANCE
2024-03-21,6700.65,6771.85,6660.0,6715.7,26043,BAJFINANCE
2024-03-20,6600.05,6729.9,6600.05,6647.05,29864,BAJFINANCE
2024-03-19,6510.0,6665.0,6505.05,6592.25,20684,BAJFINANCE
2024-03-18,6527.35,6557.05,6458.0,6502.65,43755,BAJFINANCE
2024-03-15,6386.6,6578.7,6360.35,6513.2,51876,BAJFINANCE
2024-03-14,6455.1,6470.0,6300.65,6392.1,19172,BAJFINANCE
2024-03-13,6434.1,6515.0,6390.05,6455.25,22900,BAJFINANCE
2024-03-12,6412.0,6483.25,6343.2,6434.1,44397,BAJFINANCE
2024-03-11,6555.5,6555.5,6406.0,6456.2,30125,BAJFINANCE
2024-03-07,6350.0,6467.3,6330.55,6419.3,104593,BAJFINANCE
2024-03-06,6326.35,6347.15,6190.0,6311.25,138896,BAJFINANCE
2024-03-05,6588.25,6635.0,6275.0,6325.25,73014,BAJFINANCE
2024-03-04,6586.35,6638.0,6560.0,6600.45,24162,BAJFINANCE
2024-03-01,6519.95,6607.0,6503.0,6571.0,38718,BAJFINANCE
2024-02-29,6495.0,6537.0,6368.0,6495.9,83113,BAJFINANCE
2024-02-28,6555.2,6595.0,6476.45,6499.95,22995,BAJFINANCE
2024-02-27,6664.8,6664.8,6493.8,6555.15,34890,BAJFINANCE
2024-02-26,6678.45,6708.5,6623.15,6641.1,31956,BAJFINANCE
2024-02-23,6691.05,6718.2,6637.0,6698.3,33598,BAJFINANCE
2024-02-22,6747.35,6747.35,6560.05,6673.95,48985,BAJFINANCE
2024-02-21,6824.45,6824.45,6667.3,6687.85,52223,BAJFINANCE
2024-02-20,6724.9,6791.0,6681.0,6768.65,70013,BAJFINANCE
2024-02-19,6641.0,6805.95,6630.0,6714.6,67941,BAJFINANCE
2024-02-16,6698.45,6698.45,6601.6,6621.25,89473,BAJFINANCE
2024-02-15,6645.7,6675.0,6586.0,6619.9,43601,BAJFINANCE
2024-02-14,6599.9,6655.0,6548.0,6645.7,24077,BAJFINANCE
2024-02-13,6600.0,6639.35,6555.0,6603.05,32181,BAJFINANCE
2024-02-12,6654.95,6670.35,6551.0,6575.6,72717,BAJFINANCE
2024-02-09,6597.35,6675.0,6573.5,6654.8,58126,BAJFINANCE
2024-02-08,6717.75,6740.0,6540.0,6577.9,150590,BAJFINANCE
2024-02-07,6637.05,6733.25,6627.0,6717.7,66911,BAJFINANCE
2024-02-06,6669.95,6697.0,6535.15,6601.8,46142,BAJFINANCE
2024-02-05,6894.75,6894.75,6591.1,6605.9,85563,BAJFINANCE
2024-02-02,6744.05,6909.95,6744.05,6847.7,110062,BAJFINANCE
2024-02-01,6870.0,6879.95,6735.0,6743.8,121495,BAJFINANCE
2024-01-31,6827.0,6920.2,6815.6,6863.8,52244,BAJFINANCE
2024-01-30,6993.0,6993.0,6806.0,6815.6,257994,BAJFINANCE
2024-01-29,7099.9,7224.85,7090.65,7187.5,19036,BAJFINANCE
2024-01-25,7055.0,7125.0,7039.0,7085.15,71544,BAJFINANCE
2024-01-24,7095.15,7108.75,7000.0,7058.8,48582,BAJFINANCE
2024-01-23,7340.1,7350.0,7050.0,7070.7,96657,BAJFINANCE
2024-01-19,7350.0,7386.0,7259.65,7320.35,50511,BAJFINANCE
2024-01-18,7331.45,7346.3,7232.95,7265.2,66505,BAJFINANCE
2024-01-17,7300.0,7475.0,7300.0,7357.15,47683,BAJFINANCE
2024-01-16,7475.0,7613.75,7430.0,7472.7,41869,BAJFINANCE
2024-01-15,7662.1,7690.0,7455.15,7476.5,38774,BAJFINANCE
2024-01-12,7675.85,7717.8,7615.0,7655.35,35033,BAJFINANCE
2024-01-11,7684.65,7792.45,7651.6,7670.7,16883,BAJFINANCE
2024-01-10,7719.9,7732.5,7660.0,7678.2,23975,BAJFINANCE
2024-01-09,7829.95,7829.95,7699.05,7721.25,136202,BAJFINANCE
2024-01-08,7676.8,7829.8,7632.3,7734.05,19108,BAJFINANCE
2024-01-05,7727.1,7788.0,7675.0,7710.55,327621,BAJFINANCE
2024-01-04,7545.1,7732.0,7545.1,7704.25,60758,BAJFINANCE
2024-01-03,7431.1,7485.2,7365.45,7382.15,38253,BAJFINANCE
2024-01-02,7300.15,7445.0,7282.65,7431.8,17483,BAJFINANCE
2024-01-01,7327.8,7334.0,7274.3,7298.45,9925,BAJFINANCE
2023-12-29,7240.0,7344.0,7205.05,7326.9,29360,BAJFINANCE
2023-12-28,7237.15,7291.35,7205.0,7257.7,29134,BAJFINANCE
2023-12-27,7227.0,7320.0,7190.8,7235.55,50823,BAJFINANCE
2023-12-26,7302.05,7344.1,7147.45,7162.95,29898,BAJFINANCE
2023-12-22,7401.25,7437.55,7243.4,7295.25,54839,BAJFINANCE
2023-12-21,7420.4,7477.5,7307.0,7369.1,14740,BAJFINANCE
2023-12-20,7641.2,7693.85,7466.4,7489.35,19418,BAJFINANCE
2023-12-19,7640.0,7646.4,7537.0,7632.45,12799,BAJFINANCE
2023-12-18,7530.05,7607.0,7522.75,7586.95,39838,BAJFINANCE
2023-12-15,7500.1,7525.0,7445.5,7517.6,25404,BAJFINANCE
2023-12-14,7353.0,7508.0,7301.0,7467.45,112497,BAJFINANCE
2023-12-13,7307.25,7307.25,7207.65,7258.5,10945,BAJFINANCE
2023-12-12,7267.65,7353.0,7267.65,7312.15,21554,BAJFINANCE
2023-12-11,7348.35,7350.25,7269.25,7292.95,10160,BAJFINANCE
2023-12-08,7395.0,7397.95,7275.0,7306.85,54962,BAJFINANCE
2023-12-07,7399.95,7439.5,7325.0,7394.3,21039,BAJFINANCE
2023-12-06,7371.25,7459.0,7369.0,7426.5,13037,BAJFINANCE
2023-12-05,7434.0,7435.0,7322.9,7349.75,17913,BAJFINANCE
2023-12-04,7350.0,7420.0,7318.5,7404.8,47815,BAJFINANCE
2023-12-01,7155.0,7281.0,7142.55,7256.15,69458,BAJFINANCE
2023-11-30,7130.1,7152.0,7090.0,7124.9,10025,BAJFINANCE
2023-11-29,7130.05,7169.9,7115.0,7129.75,12532,BAJFINANCE
2023-11-28,7022.2,7133.0,7022.2,7126.15,35208,BAJFINANCE
2023-11-24,7100.0,7110.0,7012.85,7021.85,28103,BAJFINANCE
2023-11-23,7145.0,7161.0,7058.0,7072.25,13933,BAJFINANCE
2023-11-22,7099.95,7174.7,7069.05,7125.9,33153,BAJFINANCE
2023-11-21,7098.65,7129.3,7031.15,7104.15,23951,BAJFINANCE
2023-11-20,7164.0,7239.0,7050.0,7067.3,41827,BAJFINANCE
2023-11-17,7150.0,7260.55,7122.05,7219.3,98367,BAJFINANCE
2023-11-16,6940.0,7380.0,6937.15,7365.85,128621,BAJFINANCE
2023-11-15,7436.0,7473.95,7122.8,7223.95,64524,BAJFINANCE
2023-11-13,7458.05,7458.05,7320.0,7359.55,28768,BAJFINANCE
2023-11-10,7379.95,7453.8,7350.0,7445.6,14282,BAJFINANCE
2023-11-09,7465.05,7479.45,7370.0,7383.95,28866,BAJFINANCE
2023-11-08,7549.95,7549.95,7410.0,7458.8,20903,BAJFINANCE
2023-11-07,7615.0,7635.0,7446.7,7498.75,28279,BAJFINANCE
2023-11-06,7467.95,7573.0,7447.3,7560.05,24117,BAJFINANCE
2023-11-03,7530.0,7534.95,7375.15,7420.2,72071,BAJFINANCE
2023-11-02,7529.5,7616.0,7413.0,7452.9,22944,BAJFINANCE
2023-11-01,7512.35,7547.9,7460.25,7473.25,14339,BAJFINANCE
2023-10-31,7559.0,7577.0,7463.3,7491.45,9270,BAJFINANCE
2023-10-30,7507.0,7525.85,7355.0,7502.0,19964,BAJFINANCE
2023-10-27,7500.0,7548.95,7421.0,7506.2,39715,BAJFINANCE
2023-10-26,7630.0,7652.75,7401.15,7421.15,47611,BAJFINANCE
2023-10-25,7781.05,7857.4,7677.85,7693.35,17988,BAJFINANCE
2023-10-23,7800.0,7880.0,7766.3,7794.4,15260,BAJFINANCE
2023-10-20,7815.0,7830.0,7725.0,7766.3,231708,BAJFINANCE
2023-10-19,7859.95,7922.15,7733.6,7842.6,68073,BAJFINANCE
2023-10-18,8080.95,8086.4,7850.2,7871.1,33191,BAJFINANCE
2023-10-17,8094.95,8162.0,8057.15,8091.35,17467,BAJFINANCE
2023-10-16,8040.0,8069.8,7985.55,8032.75,18315,BAJFINANCE
2023-10-13,8014.45,8080.0,7957.75,8049.7,33624,BAJFINANCE
2023-10-12,8111.0,8128.3,8005.0,8014.45,21353,BAJFINANCE
2023-10-11,8105.15,8171.0,8093.05,8098.4,81095,BAJFINANCE
2023-10-10,8059.95,8133.95,8022.25,8081.95,17729,BAJFINANCE
2023-10-09,8119.95,8137.45,8014.75,8026.45,24531,BAJFINANCE
2023-10-06,7859.95,8190.0,7850.0,8167.5,72970,BAJFINANCE
2023-10-05,7910.0,7913.7,7828.05,7849.25,27598,BAJFINANCE
2023-10-04,8012.05,8040.55,7820.0,7854.5,49326,BAJFINANCE
2023-10-03,7808.95,7977.4,7759.4,7968.95,20468,BAJFINANCE
2023-09-29,7737.15,7848.4,7726.4,7809.4,33187,BAJFINANCE
2023-09-28,7800.0,7829.0,7720.0,7737.15,23921,BAJFINANCE
2023-09-27,7864.95,7864.95,7742.4,7838.65,54271,BAJFINANCE
2023-09-26,7819.0,7900.0,7777.0,7870.8,34198,BAJFINANCE
2023-09-25,7594.95,7848.35,7510.0,7819.2,125683,BAJFINANCE
2023-09-22,7447.05,7575.05,7447.05,7472.5,10121,BAJFINANCE
2023-09-21,7534.95,7583.5,7424.0,7479.15,27661,BAJFINANCE
2023-09-20,7499.95,7646.15,7490.0,7541.2,16118,BAJFINANCE
2023-09-18,7482.0,7560.0,7464.6,7546.15,29705,BAJFINANCE
2023-09-15,7500.0,7566.85,7458.75,7493.4,16860,BAJFINANCE
2023-09-14,7455.75,7511.85,7427.55,7492.55,9476,BAJFINANCE
2023-09-13,7430.0,7505.0,7381.7,7475.5,12246,BAJFINANCE
2023-09-12,7429.95,7455.55,7304.55,7428.45,16420,BAJFINANCE
2023-09-11,7409.3,7440.3,7365.2,7390.65,9305,BAJFINANCE
2023-09-08,7380.0,7450.0,7373.0,7409.3,9700,BAJFINANCE
2023-09-07,7383.65,7383.65,7304.8,7362.8,8314,BAJFINANCE
2023-09-06,7330.2,7397.0,7290.0,7383.65,10943,BAJFINANCE
2023-09-05,7275.0,7358.4,7275.0,7344.95,33712,BAJFINANCE
2023-09-04,7360.0,7369.55,7260.0,7268.0,14021,BAJFINANCE
2023-09-01,7170.0,7327.0,7154.25,7317.0,48282,BAJFINANCE
2023-08-31,7265.05,7276.75,7129.45,7165.2,39491,BAJFINANCE
2023-08-30,7305.05,7330.9,7253.25,7262.85,11099,BAJFINANCE
2023-08-29,7235.65,7306.9,7200.0,7289.0,23509,BAJFINANCE
2023-08-28,7208.75,7259.75,7138.4,7234.2,11010,BAJFINANCE
2023-08-25,7129.95,7278.0,7103.0,7208.7,99337,BAJFINANCE
2023-08-24,7145.0,7183.9,7121.05,7134.6,31109,BAJFINANCE
2023-08-23,7099.95,7145.0,7003.95,7118.45,18793,BAJFINANCE
2023-08-22,7050.0,7153.15,7050.0,7067.15,20682,BAJFINANCE
2023-08-21,6835.0,7062.05,6805.0,7046.7,25800,BAJFINANCE
2023-08-18,6900.0,6917.65,6840.9,6861.7,54407,BAJFINANCE
2023-08-17,7008.0,7017.8,6904.05,6919.95,15507,BAJFINANCE
2023-08-16,7001.0,7001.05,6918.45,6979.45,34286,BAJFINANCE
2023-08-14,7050.0,7055.65,6939.7,7018.65,34613,BAJFINANCE
2023-08-11,7120.05,7153.5,7031.0,7063.6,27713,BAJFINANCE
2023-08-10,7091.0,7180.0,7085.2,7155.85,16132,BAJFINANCE
2023-08-09,7200.0,7213.95,7089.65,7123.7,26656,BAJFINANCE
2023-08-08,7121.05,7201.2,7086.05,7186.35,13999,BAJFINANCE
2023-08-07,7145.05,7181.55,7074.05,7116.4,15496,BAJFINANCE
2023-08-04,7169.95,7203.0,7071.6,7145.05,21472,BAJFINANCE
